Date;Year;Home;Away;HG;AG
27/04/2014;2014;Cruzeiro;São Paulo;1;1
27/04/2014;2014;Vitória;Athletico;2;2
27/04/2014;2014;Sport;Chapecoense;2;1
27/04/2014;2014;Grêmio;Atlético Mineiro;2;1
27/04/2014;2014;Figueirense;Bahia;0;2
27/04/2014;2014;Goiás;Criciúma;1;0
03/05/2014;2014;São Paulo;Coritiba;2;2
03/05/2014;2014;Santos;Grêmio;0;0
03/05/2014;2014;Athletico;Cruzeiro;2;3
04/05/2014;2014;Fluminense;Vitória;1;2
04/05/2014;2014;Flamengo;Palmeiras;4;2
04/05/2014;2014;Bahia;Botafogo;1;0
04/05/2014;2014;Internacional;Sport;2;1
04/05/2014;2014;Criciúma;Figueirense;1;0
04/05/2014;2014;Atlético Mineiro;Goiás;0;1
04/05/2014;2014;Chapecoense;Corinthians;0;1
10/05/2014;2014;Palmeiras;Goiás;2;0
10/05/2014;2014;Internacional;Athletico;2;1
11/05/2014;2014;Botafogo;Criciúma;6;0
11/05/2014;2014;Fluminense;Flamengo;2;0
11/05/2014;2014;São Paulo;Corinthians;1;1
11/05/2014;2014;Atlético Mineiro;Cruzeiro;2;1
11/05/2014;2014;Chapecoense;Grêmio;1;2
11/05/2014;2014;Coritiba;Sport;0;1
11/05/2014;2014;Bahia;Vitória;1;1
11/05/2014;2014;Figueirense;Santos;0;2
15/05/2014;2014;Goiás;Botafogo;2;0
17/05/2014;2014;Cruzeiro;Coritiba;3;2
18/05/2014;2014;Flamengo;São Paulo;0;2
18/05/2014;2014;Corinthians;Figueirense;0;1
18/05/2014;2014;Athletico;Chapecoense;1;1
18/05/2014;2014;Grêmio;Fluminense;1;0
18/05/2014;2014;Santos;Atlético Mineiro;1;2
18/05/2014;2014;Vitória;Palmeiras;0;1
18/05/2014;2014;Criciúma;Internacional;0;0
22/05/2014;2014;Flamengo;Bahia;1;1
22/05/2014;2014;Coritiba;Internacional;1;1
22/05/2014;2014;Cruzeiro;Sport;2;0
22/05/2014;2014;Criciúma;Chapecoense;1;0
22/05/2014;2014;Fluminense;São Paulo;5;2
22/05/2014;2014;Corinthians;Athletico;1;1
22/05/2014;2014;Grêmio;Botafogo;2;1
23/05/2014;2014;Palmeiras;Figueirense;1;0
23/05/2014;2014;Goiás;Santos;2;2
23/05/2014;2014;Vitória;Atlético Mineiro;2;3
24/05/2014;2014;Bahia;Fluminense;0;1
25/05/2014;2014;São Paulo;Grêmio;1;0
25/05/2014;2014;Sport;Corinthians;1;4
25/05/2014;2014;Santos;Flamengo;0;0
25/05/2014;2014;Athletico;Coritiba;2;0
25/05/2014;2014;Figueirense;Goiás;0;1
25/05/2014;2014;Botafogo;Vitória;1;1
25/05/2014;2014;Atlético Mineiro;Criciúma;0;0
25/05/2014;2014;Internacional;Cruzeiro;1;3
25/05/2014;2014;Chapecoense;Palmeiras;2;0
29/05/2014;2014;Sport;Grêmio;0;0
29/05/2014;2014;Palmeiras;Botafogo;0;2
29/05/2014;2014;Criciúma;Coritiba;1;0
29/05/2014;2014;Internacional;Chapecoense;2;0
29/05/2014;2014;Goiás;Vitória;0;0
29/05/2014;2014;Corinthians;Cruzeiro;1;0
29/05/2014;2014;Athletico;São Paulo;2;2
29/05/2014;2014;Atlético Mineiro;Fluminense;2;0
30/05/2014;2014;Flamengo;Figueirense;1;1
30/05/2014;2014;Bahia;Santos;0;2
31/05/2014;2014;São Paulo;Atlético Mineiro;2;1
31/05/2014;2014;Coritiba;Goiás;3;0
01/06/2014;2014;Vitória;Sport;0;1
01/06/2014;2014;Cruzeiro;Flamengo;3;0
01/06/2014;2014;Grêmio;Palmeiras;0;0
01/06/2014;2014;Chapecoense;Bahia;2;1
01/06/2014;2014;Corinthians;Botafogo;1;1
01/06/2014;2014;Fluminense;Internacional;1;1
01/06/2014;2014;Santos;Criciúma;2;0
01/06/2014;2014;Figueirense;Athletico;1;3
05/06/2014;2014;Sport;Bahia;1;0
17/07/2014;2014;Sport;Botafogo;1;0
17/07/2014;2014;Coritiba;Figueirense;0;2
17/07/2014;2014;Grêmio;Goiás;0;0
17/07/2014;2014;Flamengo;Athletico;1;2
17/07/2014;2014;Bahia;São Paulo;0;2
17/07/2014;2014;Criciúma;Fluminense;3;2
18/07/2014;2014;Corinthians;Internacional;2;1
18/07/2014;2014;Santos;Palmeiras;2;0
18/07/2014;2014;Cruzeiro;Vitória;3;1
19/07/2014;2014;São Paulo;Chapecoense;0;1
19/07/2014;2014;Atlético Mineiro;Bahia;1;1
19/07/2014;2014;Figueirense;Grêmio;0;1
20/07/2014;2014;Botafogo;Coritiba;1;0
20/07/2014;2014;Palmeiras;Cruzeiro;1;2
20/07/2014;2014;Vitória;Corinthians;0;0
20/07/2014;2014;Internacional;Flamengo;4;0
20/07/2014;2014;Fluminense;Santos;1;0
20/07/2014;2014;Athletico;Criciúma;2;0
20/07/2014;2014;Goiás;Sport;0;0
26/07/2014;2014;Santos;Chapecoense;3;0
26/07/2014;2014;Cruzeiro;Figueirense;5;0
26/07/2014;2014;Criciúma;Vitória;1;3
27/07/2014;2014;Bahia;Internacional;0;1
27/07/2014;2014;Sport;Atlético Mineiro;2;1
27/07/2014;2014;Corinthians;Palmeiras;2;0
27/07/2014;2014;Athletico;Fluminense;0;3
27/07/2014;2014;Goiás;São Paulo;2;1
27/07/2014;2014;Flamengo;Botafogo;1;0
27/07/2014;2014;Grêmio;Coritiba;2;3
02/08/2014;2014;Botafogo;Cruzeiro;1;1
02/08/2014;2014;São Paulo;Criciúma;1;1
03/08/2014;2014;Vitória;Grêmio;2;1
03/08/2014;2014;Palmeiras;Bahia;1;1
03/08/2014;2014;Coritiba;Corinthians;0;0
03/08/2014;2014;Figueirense;Sport;3;0
03/08/2014;2014;Chapecoense;Flamengo;1;0
03/08/2014;2014;Fluminense;Goiás;2;0
03/08/2014;2014;Atlético Mineiro;Athletico;3;1
03/08/2014;2014;Internacional;Santos;1;0
07/08/2014;2014;Chapecoense;Atlético Mineiro;1;1
09/08/2014;2014;Bahia;Goiás;1;0
09/08/2014;2014;Criciúma;Cruzeiro;0;0
10/08/2014;2014;Fluminense;Coritiba;1;1
10/08/2014;2014;Flamengo;Sport;1;0
10/08/2014;2014;Santos;Corinthians;0;1
10/08/2014;2014;Athletico;Botafogo;2;0
10/08/2014;2014;Internacional;Grêmio;2;0
10/08/2014;2014;São Paulo;Vitória;3;1
10/08/2014;2014;Atlético Mineiro;Palmeiras;2;1
10/08/2014;2014;Chapecoense;Figueirense;0;1
16/08/2014;2014;Goiás;Internacional;0;1
17/08/2014;2014;Corinthians;Bahia;1;1
17/08/2014;2014;Palmeiras;São Paulo;1;2
17/08/2014;2014;Coritiba;Flamengo;0;1
17/08/2014;2014;Cruzeiro;Santos;3;0
17/08/2014;2014;Vitória;Chapecoense;0;0
17/08/2014;2014;Grêmio;Criciúma;2;0
17/08/2014;2014;Botafogo;Fluminense;2;0
17/08/2014;2014;Sport;Athletico;1;1
17/08/2014;2014;Figueirense;Atlético Mineiro;2;2
21/08/2014;2014;Sport;Palmeiras;2;1
21/08/2014;2014;Santos;Athletico;2;0
21/08/2014;2014;Figueirense;Botafogo;1;0
21/08/2014;2014;Coritiba;Vitória;2;0
21/08/2014;2014;Bahia;Criciúma;0;0
21/08/2014;2014;Flamengo;Atlético Mineiro;2;1
21/08/2014;2014;Internacional;São Paulo;0;1
21/08/2014;2014;Chapecoense;Fluminense;1;0
22/08/2014;2014;Corinthians;Goiás;5;2
22/08/2014;2014;Cruzeiro;Grêmio;1;0
23/08/2014;2014;Botafogo;Chapecoense;1;0
23/08/2014;2014;Atlético Mineiro;Internacional;1;0
24/08/2014;2014;Palmeiras;Coritiba;1;0
24/08/2014;2014;Fluminense;Sport;4;0
24/08/2014;2014;São Paulo;Santos;2;1
24/08/2014;2014;Vitória;Figueirense;0;1
24/08/2014;2014;Grêmio;Corinthians;2;1
24/08/2014;2014;Criciúma;Flamengo;0;2
24/08/2014;2014;Athletico;Bahia;0;0
24/08/2014;2014;Goiás;Cruzeiro;0;1
30/08/2014;2014;Palmeiras;Internacional;0;1
30/08/2014;2014;Cruzeiro;Chapecoense;4;2
31/08/2014;2014;Botafogo;Santos;1;0
31/08/2014;2014;Sport;Criciúma;2;0
31/08/2014;2014;Corinthians;Fluminense;1;1
31/08/2014;2014;Coritiba;Atlético Mineiro;0;0
31/08/2014;2014;Figueirense;São Paulo;1;1
31/08/2014;2014;Vitória;Flamengo;1;2
31/08/2014;2014;Grêmio;Bahia;1;0
31/08/2014;2014;Goiás;Athletico;3;1
06/09/2014;2014;Flamengo;Grêmio;0;1
06/09/2014;2014;Santos;Vitória;3;1
07/09/2014;2014;Chapecoense;Goiás;0;0
07/09/2014;2014;Fluminense;Cruzeiro;3;3
07/09/2014;2014;São Paulo;Sport;2;0
07/09/2014;2014;Atlético Mineiro;Botafogo;1;0
07/09/2014;2014;Criciúma;Corinthians;0;0
07/09/2014;2014;Athletico;Palmeiras;1;1
07/09/2014;2014;Bahia;Coritiba;0;0
07/09/2014;2014;Internacional;Figueirense;2;3
11/09/2014;2014;Palmeiras;Criciúma;1;0
11/09/2014;2014;Grêmio;Athletico;1;0
11/09/2014;2014;Figueirense;Fluminense;1;1
11/09/2014;2014;Sport;Santos;3;1
11/09/2014;2014;Coritiba;Chapecoense;3;0
11/09/2014;2014;Botafogo;São Paulo;2;4
11/09/2014;2014;Vitória;Internacional;2;0
11/09/2014;2014;Goiás;Flamengo;1;0
12/09/2014;2014;Corinthians;Atlético Mineiro;1;0
12/09/2014;2014;Cruzeiro;Bahia;2;1
13/09/2014;2014;Fluminense;Palmeiras;3;0
13/09/2014;2014;Chapecoense;Sport;3;1
14/09/2014;2014;Santos;Coritiba;2;1
14/09/2014;2014;Flamengo;Corinthians;1;0
14/09/2014;2014;São Paulo;Cruzeiro;2;0
14/09/2014;2014;Bahia;Figueirense;3;0
14/09/2014;2014;Internacional;Botafogo;2;0
14/09/2014;2014;Athletico;Vitória;2;0
14/09/2014;2014;Atlético Mineiro;Grêmio;0;0
14/09/2014;2014;Criciúma;Goiás;1;0
18/09/2014;2014;Cruzeiro;Athletico;2;0
18/09/2014;2014;Vitória;Fluminense;3;1
18/09/2014;2014;Sport;Internacional;0;0
18/09/2014;2014;Figueirense;Criciúma;1;1
18/09/2014;2014;Botafogo;Bahia;2;3
18/09/2014;2014;Palmeiras;Flamengo;2;2
18/09/2014;2014;Coritiba;São Paulo;3;1
19/09/2014;2014;Corinthians;Chapecoense;1;1
19/09/2014;2014;Goiás;Atlético Mineiro;2;3
19/09/2014;2014;Grêmio;Santos;0;0
20/09/2014;2014;Athletico;Internacional;0;1
21/09/2014;2014;Criciúma;Botafogo;1;1
21/09/2014;2014;Flamengo;Fluminense;1;1
21/09/2014;2014;Sport;Coritiba;1;0
21/09/2014;2014;Corinthians;São Paulo;3;2
21/09/2014;2014;Cruzeiro;Atlético Mineiro;2;3
21/09/2014;2014;Vitória;Bahia;2;1
21/09/2014;2014;Santos;Figueirense;3;1
21/09/2014;2014;Grêmio;Chapecoense;1;0
21/09/2014;2014;Goiás;Palmeiras;6;0
25/09/2014;2014;Coritiba;Cruzeiro;1;2
25/09/2014;2014;Internacional;Criciúma;3;0
25/09/2014;2014;Bahia;Sport;1;0
25/09/2014;2014;Chapecoense;Athletico;3;0
25/09/2014;2014;Fluminense;Grêmio;0;0
25/09/2014;2014;São Paulo;Flamengo;2;2
25/09/2014;2014;Figueirense;Corinthians;1;0
26/09/2014;2014;Botafogo;Goiás;1;0
26/09/2014;2014;Palmeiras;Vitória;2;0
26/09/2014;2014;Atlético Mineiro;Santos;3;2
27/09/2014;2014;Sport;Cruzeiro;0;0
27/09/2014;2014;Chapecoense;Criciúma;1;1
28/09/2014;2014;São Paulo;Fluminense;1;3
28/09/2014;2014;Botafogo;Grêmio;0;2
28/09/2014;2014;Athletico;Corinthians;1;0
28/09/2014;2014;Atlético Mineiro;Vitória;2;0
28/09/2014;2014;Bahia;Flamengo;2;1
28/09/2014;2014;Santos;Goiás;2;0
28/09/2014;2014;Internacional;Coritiba;4;2
28/09/2014;2014;Figueirense;Palmeiras;3;1
03/10/2014;2014;Palmeiras;Chapecoense;4;2
04/10/2014;2014;Flamengo;Santos;0;1
04/10/2014;2014;Fluminense;Bahia;1;1
04/10/2014;2014;Coritiba;Athletico;1;0
04/10/2014;2014;Vitória;Botafogo;2;1
04/10/2014;2014;Grêmio;São Paulo;0;1
04/10/2014;2014;Corinthians;Sport;3;0
04/10/2014;2014;Cruzeiro;Internacional;2;1
04/10/2014;2014;Criciúma;Atlético Mineiro;3;1
05/10/2014;2014;Goiás;Figueirense;1;0
09/10/2014;2014;Botafogo;Palmeiras;0;1
09/10/2014;2014;São Paulo;Athletico;1;0
09/10/2014;2014;Coritiba;Criciúma;1;0
09/10/2014;2014;Vitória;Goiás;2;2
09/10/2014;2014;Cruzeiro;Corinthians;0;1
09/10/2014;2014;Grêmio;Sport;2;0
09/10/2014;2014;Figueirense;Flamengo;1;2
10/10/2014;2014;Fluminense;Atlético Mineiro;0;0
10/10/2014;2014;Santos;Bahia;1;0
10/10/2014;2014;Chapecoense;Internacional;5;0
11/10/2014;2014;Botafogo;Corinthians;1;0
11/10/2014;2014;Goiás;Coritiba;3;0
12/10/2014;2014;Palmeiras;Grêmio;2;1
12/10/2014;2014;Flamengo;Cruzeiro;3;0
12/10/2014;2014;Atlético Mineiro;São Paulo;1;0
12/10/2014;2014;Bahia;Chapecoense;0;1
12/10/2014;2014;Internacional;Fluminense;2;1
12/10/2014;2014;Sport;Vitória;1;2
12/10/2014;2014;Athletico;Figueirense;3;0
12/10/2014;2014;Criciúma;Santos;3;0
18/10/2014;2014;Fluminense;Criciúma;4;2
18/10/2014;2014;São Paulo;Bahia;2;1
18/10/2014;2014;Goiás;Grêmio;0;0
19/10/2014;2014;Atlético Mineiro;Chapecoense;1;0
19/10/2014;2014;Palmeiras;Santos;1;3
19/10/2014;2014;Athletico;Flamengo;2;1
19/10/2014;2014;Internacional;Corinthians;1;2
19/10/2014;2014;Figueirense;Coritiba;4;0
19/10/2014;2014;Botafogo;Sport;1;1
19/10/2014;2014;Vitória;Cruzeiro;0;1
22/10/2014;2014;Bahia;Atlético Mineiro;1;1
22/10/2014;2014;Flamengo;Internacional;2;0
22/10/2014;2014;Corinthians;Vitória;2;1
22/10/2014;2014;Cruzeiro;Palmeiras;1;1
22/10/2014;2014;Criciúma;Athletico;0;1
23/10/2014;2014;Coritiba;Botafogo;2;0
23/10/2014;2014;Grêmio;Figueirense;1;0
23/10/2014;2014;Santos;Fluminense;0;1
23/10/2014;2014;Chapecoense;São Paulo;0;0
23/10/2014;2014;Sport;Goiás;0;1
25/10/2014;2014;Fluminense;Athletico;2;1
25/10/2014;2014;Palmeiras;Corinthians;1;1
25/10/2014;2014;Figueirense;Cruzeiro;1;1
25/10/2014;2014;Coritiba;Grêmio;1;1
25/10/2014;2014;Atlético Mineiro;Sport;3;2
25/10/2014;2014;Vitória;Criciúma;3;1
25/10/2014;2014;Chapecoense;Santos;1;1
26/10/2014;2014;Botafogo;Flamengo;2;1
26/10/2014;2014;Internacional;Bahia;2;0
27/10/2014;2014;São Paulo;Goiás;3;0
01/11/2014;2014;Grêmio;Vitória;1;0
01/11/2014;2014;Goiás;Fluminense;0;2
02/11/2014;2014;Corinthians;Coritiba;2;2
02/11/2014;2014;Sport;Figueirense;1;0
02/11/2014;2014;Santos;Internacional;1;2
02/11/2014;2014;Cruzeiro;Botafogo;2;1
02/11/2014;2014;Criciúma;São Paulo;1;2
02/11/2014;2014;Flamengo;Chapecoense;3;0
02/11/2014;2014;Athletico;Atlético Mineiro;1;0
02/11/2014;2014;Bahia;Palmeiras;0;1
08/11/2014;2014;Palmeiras;Atlético Mineiro;0;2
08/11/2014;2014;Coritiba;Fluminense;1;0
09/11/2014;2014;Botafogo;Athletico;0;2
09/11/2014;2014;Sport;Flamengo;2;2
09/11/2014;2014;Vitória;São Paulo;1;2
09/11/2014;2014;Grêmio;Internacional;4;1
09/11/2014;2014;Figueirense;Chapecoense;1;0
09/11/2014;2014;Corinthians;Santos;1;0
09/11/2014;2014;Cruzeiro;Criciúma;3;1
09/11/2014;2014;Goiás;Bahia;3;0
13/11/2014;2014;São Paulo;Internacional;1;1
15/11/2014;2014;Fluminense;Botafogo;1;0
15/11/2014;2014;Criciúma;Grêmio;0;3
16/11/2014;2014;Flamengo;Coritiba;3;2
16/11/2014;2014;Santos;Cruzeiro;0;1
16/11/2014;2014;Athletico;Sport;0;1
16/11/2014;2014;Bahia;Corinthians;1;2
16/11/2014;2014;Internacional;Goiás;1;0
16/11/2014;2014;São Paulo;Palmeiras;2;0
16/11/2014;2014;Atlético Mineiro;Figueirense;1;1
16/11/2014;2014;Chapecoense;Vitória;0;1
19/11/2014;2014;Botafogo;Figueirense;0;1
19/11/2014;2014;Athletico;Santos;1;1
20/11/2014;2014;Vitória;Coritiba;1;1
20/11/2014;2014;Criciúma;Bahia;0;1
20/11/2014;2014;Goiás;Corinthians;0;1
20/11/2014;2014;Palmeiras;Sport;0;2
20/11/2014;2014;Atlético Mineiro;Flamengo;4;0
20/11/2014;2014;Fluminense;Chapecoense;1;4
21/11/2014;2014;Grêmio;Cruzeiro;1;2
22/11/2014;2014;Internacional;Atlético Mineiro;2;1
23/11/2014;2014;Bahia;Athletico;1;2
23/11/2014;2014;Flamengo;Criciúma;1;1
23/11/2014;2014;Sport;Fluminense;2;2
23/11/2014;2014;Santos;São Paulo;0;1
23/11/2014;2014;Cruzeiro;Goiás;2;1
23/11/2014;2014;Figueirense;Vitória;2;0
23/11/2014;2014;Corinthians;Grêmio;1;0
23/11/2014;2014;Coritiba;Palmeiras;2;0
23/11/2014;2014;Chapecoense;Botafogo;2;0
29/11/2014;2014;Internacional;Palmeiras;3;1
29/11/2014;2014;Criciúma;Sport;2;2
30/11/2014;2014;Flamengo;Vitória;4;0
30/11/2014;2014;Fluminense;Corinthians;5;2
30/11/2014;2014;São Paulo;Figueirense;1;1
30/11/2014;2014;Santos;Botafogo;2;0
30/11/2014;2014;Chapecoense;Cruzeiro;1;1
30/11/2014;2014;Athletico;Goiás;1;0
30/11/2014;2014;Bahia;Grêmio;1;0
30/11/2014;2014;Atlético Mineiro;Coritiba;1;2
06/12/2014;2014;Corinthians;Criciúma;2;1
06/12/2014;2014;Figueirense;Internacional;1;2
07/12/2014;2014;Botafogo;Atlético Mineiro;0;0
07/12/2014;2014;Sport;São Paulo;1;0
07/12/2014;2014;Palmeiras;Athletico;1;1
07/12/2014;2014;Coritiba;Bahia;3;2
07/12/2014;2014;Cruzeiro;Fluminense;2;1
07/12/2014;2014;Vitória;Santos;0;1
07/12/2014;2014;Grêmio;Flamengo;1;1
07/12/2014;2014;Goiás;Chapecoense;4;2
09/05/2015;2015;Palmeiras;Atlético Mineiro;2;2
09/05/2015;2015;Chapecoense;Coritiba;2;1
10/05/2015;2015;Fluminense;Joinville;1;0
10/05/2015;2015;Grêmio;Ponte Preta;3;3
10/05/2015;2015;São Paulo;Flamengo;2;1
10/05/2015;2015;Cruzeiro;Corinthians;0;1
10/05/2015;2015;Athletico;Internacional;3;0
10/05/2015;2015;Sport;Figueirense;4;1
10/05/2015;2015;Vasco;Goiás;0;0
10/05/2015;2015;Avaí;Santos;1;1
16/05/2015;2015;Coritiba;Grêmio;2;0
16/05/2015;2015;Goiás;Athletico;2;0
17/05/2015;2015;Corinthians;Chapecoense;1;0
17/05/2015;2015;Figueirense;Vasco;0;0
17/05/2015;2015;Santos;Cruzeiro;1;0
17/05/2015;2015;Flamengo;Sport;2;2
17/05/2015;2015;Atlético Mineiro;Fluminense;4;1
17/05/2015;2015;Ponte Preta;São Paulo;1;0
17/05/2015;2015;Internacional;Avaí;1;0
17/05/2015;2015;Joinville;Palmeiras;0;0
23/05/2015;2015;São Paulo;Joinville;3;0
23/05/2015;2015;Vasco;Internacional;1;1
24/05/2015;2015;Grêmio;Figueirense;1;0
24/05/2015;2015;Palmeiras;Goiás;0;1
24/05/2015;2015;Fluminense;Corinthians;0;0
24/05/2015;2015;Avaí;Flamengo;2;1
24/05/2015;2015;Athletico;Atlético Mineiro;1;0
24/05/2015;2015;Chapecoense;Santos;1;0
24/05/2015;2015;Cruzeiro;Ponte Preta;1;1
24/05/2015;2015;Sport;Coritiba;1;0
30/05/2015;2015;Ponte Preta;Chapecoense;3;1
30/05/2015;2015;Coritiba;Avaí;1;2
31/05/2015;2015;Joinville;Athletico;1;2
31/05/2015;2015;Santos;Sport;2;2
31/05/2015;2015;Corinthians;Palmeiras;0;2
31/05/2015;2015;Internacional;São Paulo;0;0
31/05/2015;2015;Atlético Mineiro;Vasco;3;0
31/05/2015;2015;Goiás;Grêmio;1;1
31/05/2015;2015;Flamengo;Fluminense;2;3
31/05/2015;2015;Figueirense;Cruzeiro;2;1
04/06/2015;2015;Vasco;Ponte Preta;0;3
04/06/2015;2015;Athletico;Figueirense;1;0
04/06/2015;2015;Chapecoense;Joinville;2;0
04/06/2015;2015;São Paulo;Santos;3;2
04/06/2015;2015;Grêmio;Corinthians;3;1
04/06/2015;2015;Cruzeiro;Flamengo;1;0
04/06/2015;2015;Avaí;Atlético Mineiro;1;4
04/06/2015;2015;Fluminense;Coritiba;2;0
05/06/2015;2015;Palmeiras;Internacional;1;1
05/06/2015;2015;Sport;Goiás;1;0
06/06/2015;2015;Santos;Ponte Preta;2;2
06/06/2015;2015;Flamengo;Chapecoense;1;0
06/06/2015;2015;Atlético Mineiro;Cruzeiro;1;3
07/06/2015;2015;São Paulo;Grêmio;2;0
07/06/2015;2015;Athletico;Vasco;2;0
07/06/2015;2015;Joinville;Corinthians;0;1
07/06/2015;2015;Internacional;Coritiba;2;0
08/06/2015;2015;Fluminense;Sport;0;0
08/06/2015;2015;Figueirense;Palmeiras;2;1
08/06/2015;2015;Goiás;Avaí;0;1
11/06/2015;2015;Atlético Mineiro;Santos;2;2
13/06/2015;2015;Corinthians;Internacional;2;1
13/06/2015;2015;Coritiba;Flamengo;0;1
13/06/2015;2015;Chapecoense;São Paulo;0;1
14/06/2015;2015;Vasco;Cruzeiro;1;3
14/06/2015;2015;Sport;Joinville;2;1
14/06/2015;2015;Ponte Preta;Goiás;0;0
14/06/2015;2015;Palmeiras;Fluminense;2;1
14/06/2015;2015;Grêmio;Athletico;2;1
14/06/2015;2015;Avaí;Figueirense;1;1
19/06/2015;2015;Figueirense;Internacional;0;0
20/06/2015;2015;Santos;Corinthians;1;0
20/06/2015;2015;Flamengo;Atlético Mineiro;0;2
20/06/2015;2015;Sport;Vasco;2;1
21/06/2015;2015;Grêmio;Palmeiras;1;0
21/06/2015;2015;Cruzeiro;Chapecoense;0;1
21/06/2015;2015;São Paulo;Avaí;1;1
21/06/2015;2015;Athletico;Coritiba;2;2
21/06/2015;2015;Joinville;Goiás;2;1
25/06/2015;2015;Fluminense;Ponte Preta;2;0
27/06/2015;2015;Avaí;Grêmio;1;2
27/06/2015;2015;Chapecoense;Sport;1;1
28/06/2015;2015;Corinthians;Figueirense;2;1
28/06/2015;2015;Atlético Mineiro;Joinville;1;0
28/06/2015;2015;Palmeiras;São Paulo;4;0
28/06/2015;2015;Ponte Preta;Athletico;2;1
28/06/2015;2015;Coritiba;Cruzeiro;1;0
28/06/2015;2015;Goiás;Fluminense;1;2
28/06/2015;2015;Vasco;Flamengo;1;0
28/06/2015;2015;Internacional;Santos;1;0
02/07/2015;2015;Vasco;Avaí;1;0
02/07/2015;2015;Sport;Internacional;3;0
02/07/2015;2015;Palmeiras;Chapecoense;2;0
02/07/2015;2015;Atlético Mineiro;Coritiba;2;0
02/07/2015;2015;Grêmio;Cruzeiro;1;0
02/07/2015;2015;Athletico;São Paulo;2;1
02/07/2015;2015;Joinville;Flamengo;0;1
03/07/2015;2015;Corinthians;Ponte Preta;2;0
03/07/2015;2015;Figueirense;Goiás;3;1
03/07/2015;2015;Fluminense;Santos;2;1
04/07/2015;2015;Coritiba;Joinville;0;0
05/07/2015;2015;Cruzeiro;Athletico;2;0
05/07/2015;2015;Chapecoense;Vasco;1;0
05/07/2015;2015;Avaí;Sport;2;2
05/07/2015;2015;São Paulo;Fluminense;0;0
05/07/2015;2015;Santos;Grêmio;1;3
05/07/2015;2015;Goiás;Corinthians;0;0
05/07/2015;2015;Ponte Preta;Palmeiras;0;2
05/07/2015;2015;Flamengo;Figueirense;1;2
05/07/2015;2015;Internacional;Atlético Mineiro;1;3
09/07/2015;2015;Coritiba;Ponte Preta;0;0
09/07/2015;2015;Goiás;Santos;4;1
09/07/2015;2015;Chapecoense;Grêmio;1;0
09/07/2015;2015;Palmeiras;Avaí;3;0
09/07/2015;2015;Figueirense;Joinville;0;2
09/07/2015;2015;Vasco;São Paulo;0;4
09/07/2015;2015;Internacional;Flamengo;1;2
09/07/2015;2015;Atlético Mineiro;Sport;2;1
10/07/2015;2015;Corinthians;Athletico;2;0
10/07/2015;2015;Fluminense;Cruzeiro;1;0
11/07/2015;2015;Santos;Figueirense;3;0
11/07/2015;2015;Grêmio;Vasco;2;0
12/07/2015;2015;Ponte Preta;Atlético Mineiro;0;2
12/07/2015;2015;São Paulo;Coritiba;3;1
12/07/2015;2015;Flamengo;Corinthians;0;3
12/07/2015;2015;Cruzeiro;Goiás;1;0
12/07/2015;2015;Athletico;Fluminense;1;2
12/07/2015;2015;Joinville;Internacional;0;2
12/07/2015;2015;Avaí;Chapecoense;2;1
12/07/2015;2015;Sport;Palmeiras;2;2
18/07/2015;2015;Flamengo;Grêmio;1;0
18/07/2015;2015;Internacional;Goiás;2;1
19/07/2015;2015;Corinthians;Atlético Mineiro;1;0
19/07/2015;2015;Athletico;Chapecoense;1;0
19/07/2015;2015;Palmeiras;Santos;1;0
19/07/2015;2015;Fluminense;Vasco;1;2
19/07/2015;2015;Figueirense;Coritiba;0;0
19/07/2015;2015;Sport;São Paulo;2;0
19/07/2015;2015;Cruzeiro;Avaí;1;1
19/07/2015;2015;Joinville;Ponte Preta;1;1
25/07/2015;2015;Avaí;Athletico;1;2
26/07/2015;2015;Grêmio;Sport;1;1
26/07/2015;2015;Atlético Mineiro;Figueirense;1;0
26/07/2015;2015;Santos;Joinville;2;0
26/07/2015;2015;Chapecoense;Fluminense;2;1
26/07/2015;2015;São Paulo;Cruzeiro;1;0
26/07/2015;2015;Ponte Preta;Internacional;0;0
26/07/2015;2015;Coritiba;Corinthians;1;1
26/07/2015;2015;Goiás;Flamengo;0;1
26/07/2015;2015;Vasco;Palmeiras;1;4
30/07/2015;2015;Corinthians;Vasco;3;0
30/07/2015;2015;Atlético Mineiro;São Paulo;3;1
01/08/2015;2015;Fluminense;Grêmio;1;0
02/08/2015;2015;Palmeiras;Athletico;0;1
02/08/2015;2015;Coritiba;Goiás;1;1
02/08/2015;2015;Flamengo;Santos;2;2
02/08/2015;2015;Internacional;Chapecoense;0;0
02/08/2015;2015;Figueirense;Ponte Preta;3;1
02/08/2015;2015;Joinville;Avaí;2;0
02/08/2015;2015;Sport;Cruzeiro;0;0
08/08/2015;2015;Avaí;Fluminense;1;0
09/08/2015;2015;Santos;Coritiba;3;0
09/08/2015;2015;Vasco;Joinville;0;0
09/08/2015;2015;Athletico;Sport;1;1
09/08/2015;2015;São Paulo;Corinthians;1;1
09/08/2015;2015;Ponte Preta;Flamengo;1;0
09/08/2015;2015;Cruzeiro;Palmeiras;2;1
09/08/2015;2015;Goiás;Atlético Mineiro;0;0
09/08/2015;2015;Grêmio;Internacional;5;0
09/08/2015;2015;Chapecoense;Figueirense;2;2
13/08/2015;2015;Flamengo;Athletico;3;2
13/08/2015;2015;Coritiba;Palmeiras;2;1
13/08/2015;2015;Santos;Vasco;1;0
